부처명,번호,사업명,페이지_시작,페이지_끝,총괄표_찾음,총괄표_라인번호,has_추경,has_요구,서브앵커_라인,수집라인,추출숫자,숫자개수,매핑방법,budget_2024,budget_2025,budget_2025_sup,budget_2026_req,budget_2026,change_amount,change_rate,총괄표_원문,fallback_표구조
농림축산식품부,331,검역본부정보화(정보화),2957,2966,True,62,True,True,64.0,"(정보화) | 16,225 | 15,609 | 15,609 | 15,609 | 14,843 | △766 | △4.9","16,225 | 15,609 | 15,609 | 15,609 | 14,843 | △766 | △4.9",7,7열(1차(break)),16225.0,15609.0,15609.0,15609.0,14843.0,-766.0,-4.9,"- 2957 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
검역본부정보화
(정보화)
16,225
15,609
15,609
15,609
14,843
△766
△4.9
□기능별(내역사업별), 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
본예산
예산
현액
집행액",
농림축산식품부,332,고부가가치 식품기술개발(R&D),2967,2977,True,66,True,True,68.0,"기술개발(R&D) | 37,611 | 40,880 | 40,880 | 38,887 | 38,887 | △1,993 | △4.9","37,611 | 40,880 | 40,880 | 38,887 | 38,887 | △1,993 | △4.9",7,7열(1차(break)),37611.0,40880.0,40880.0,38887.0,38887.0,-1993.0,-4.9,"- 2967 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
고부가가치식품
기술개발(R&D)
37,611
40,880
40,880
38,887
38,887
△1,993
△4.9
□기능별(내역사업별), 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
본예산
예산
현액
집행액",
농림축산식품부,333,국가 농업 AX플랫폼,2978,2983,True,68,True,True,70.0,"국가농업 | AX플랫폼 | - | - | - | 70,500 | 70,500 | 70,500 | 순증","DASH | DASH | DASH | 70,500 | 70,500 | 70,500 | 순증",7,7열(1차(break)),,,,70500.0,70500.0,70500.0,,"- 2978 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
국가농업
AX플랫폼
-
-
-
70,500
70,500
70,500
순증
□기능별(내역사업별), 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
본예산
예산
현액
집행액",
농림축산식품부,334,농업농촌국민체감AX전환기술개발(R&D),2984,2990,True,65,True,True,67.0,"AX전환기술개발 | (R&D) | - | - | - | 1,575 | 1,575 | 1,575 | 순증","DASH | DASH | DASH | 1,575 | 1,575 | 1,575 | 순증",7,7열(1차(break)),,,,1575.0,1575.0,1575.0,,"- 2984 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
농업농촌국민체감
AX전환기술개발
(R&D)
-
-
-
1,575
1,575
1,575
순증
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
본예산
예산
현액",
농림축산식품부,335,반려동물난치성질환극복기술개발(R&D),2991,2997,True,66,True,True,68.0,"극복기술개발(R&D) | - | - | - | 2,775 | 2,775 | 2,775 | 순증","DASH | DASH | DASH | 2,775 | 2,775 | 2,775 | 순증",7,7열(1차(break)),,,,2775.0,2775.0,2775.0,,"- 2991 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
반려동물난치성질환
극복기술개발(R&D)
-
-
-
2,775
2,775
2,775
순증
□ 기능별(내역사업별), 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
본예산
예산
현액
집행액",
농림축산식품부,336,스마트팜다부처패키지혁신기술개발(R&D),2998,3011,True,68,False,True,70.0,"패키지혁신기술개발 | (R&D) | 15,779 | 16,636 | 17,808 | 17,808 | 1,172 | 7.0","15,779 | 16,636 | 17,808 | 17,808 | 1,172 | 7.0",6,6열B-요구(1차(break)),15779.0,16636.0,,17808.0,17808.0,1172.0,7.0,"- 2998 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
본예산(A)
2026년 예산
증감
(B-A)
요구안
본예산(B)
(B-A)/A
스마트팜다부처
패키지혁신기술개발
(R&D)
15,779
16,636
17,808
17,808
1,172
7.0
□기능별(내역사업별), 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
본예산
예산
현액
집행액
이월",
농촌진흥청,337,AI기반작물모니터링및진단플랫폼개발(R&D),3012,3021,True,66,False,True,68.0,"및진단플랫폼개발 | (R&D) | - | - | 7,800 | 7,800 | 7,800 | 순증","DASH | DASH | 7,800 | 7,800 | 7,800 | 순증",6,6열B-요구(1차(break)),,,,7800.0,7800.0,7800.0,,"- 3012 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
본예산(A)
2026년
증감
(B-A)
요구
조정(B)
(B-A)/A
AI기반작물모니터링
및진단플랫폼개발
(R&D)
-
-
7,800
7,800
7,800
순증
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액
집행액
[실집",
농촌진흥청,338,국경이동성해충의국제발생예측및방제기술개발(R&D),3022,3031,True,68,False,True,70.0,"국제 발생 예측 및 | 방제기술 개발(R&D) | - | - | 2,000 | 2,000 | 2,000 | 순증","DASH | DASH | 2,000 | 2,000 | 2,000 | 순증",6,6열B-요구(1차(break)),,,,2000.0,2000.0,2000.0,,"- 3022 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
본예산(A)
2026년
증감
(B-A)
요구
조정(B)
(B-A)/A
국경 이동성 해충의 
국제 발생 예측 및 
방제기술 개발(R&D)
-
-
2,000
2,000
2,000
순증
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
- (국경 이동성 해충의 국제 발생 예측 및 방제기술 개발) 국경 이동성 해충의 국내 
유입 가능성 평가 및 선제적 방제 기술 기반 구축을 위해 국제 표준화된 예찰, 국가
간 이동 예측 및 국내 유입 위험도가 높은 해충에 대한 방제 기술 개발
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]",
농촌진흥청,339,농업기술정보화(정보화),3032,3049,True,64,False,True,66.0,"(정보화) | 7,974 | 7,273 | 7,050 | 6,823 | △450 | △6.2","7,974 | 7,273 | 7,050 | 6,823 | △450 | △6.2",6,6열B-요구(1차(break)),7974.0,7273.0,,7050.0,6823.0,-450.0,-6.2,"- 3032 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
본예산(A)
2026년
증감
(B-A)
요구
조정(B)
(B-A)/A
농업기술정보화
(정보화)
7,974
7,273
7,050
6,823
△450
△6.2
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액
집행액
[실집
행액]",
농촌진흥청,340,농작업안전관리기술및웨어러블편이장비개발(R&D),3050,3058,True,66,False,True,68.0,"및웨어러블편이장비 | 개발(R&D) | - | - | 3,000 | 3,000 | 3,000 | 순증","DASH | DASH | 3,000 | 3,000 | 3,000 | 순증",6,6열B-요구(1차(break)),,,,3000.0,3000.0,3000.0,,"- 3050 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
본예산(A)
2026년
증감
(B-A)
요구
조정(B)
(B-A)/A
농작업안전관리기술
및웨어러블편이장비
개발(R&D)
-
-
3,000
3,000
3,000
순증
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
- (농작업 안전관리 기술 및 웨어러블 편이장비 개발 사업) 첨단 기술을 활용하여 안전한 
농작업 환경을 조성하고 농업인의 재해예방 및 건강권 보장을 통해 국내 노동 노동력의 
보존과 지속 가능성 향상
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]",
농촌진흥청,341,데이터기반농업관측을위한위성영상활용기술개발(R&D),3059,3067,True,67,False,True,69.0,"위한위성영상활용기술 | 개발(R&D) | - | - | 1,770 | 1,770 | 1,770 | 순증","DASH | DASH | 1,770 | 1,770 | 1,770 | 순증",6,6열B-요구(1차(break)),,,,1770.0,1770.0,1770.0,,"- 3059 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
본예산(A)
2026년
증감
(B-A)
요구
조정(B)
(B-A)/A
데이터기반농업관측을
위한위성영상활용기술
개발(R&D)
-
-
1,770
1,770
1,770
순증
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
- (데이터기반농업관측을위한위성영상활용기술개발) 기후위기 대응 광역적·과학적 농
작물 작황 및 농업재해 대응 분석, 농업환경자원 상시 관측 등 농산물 안정 생산 및 
수급 조절, 식량 안보를 위한 농업분야 위성정보 산출물 생산 및 공공 서비스 제고
- (위성기반농업관측기술개발) 위성영상을 활용한 작황 모니터링, 농경지 변화 감시,
재해 대응, 해외 작황 분석을 포함한 핵심 기술 개발
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액",
농촌진흥청,342,스마트팜다부처패키지혁신기술개발(R&D),3068,3082,True,69,False,True,71.0,"패키지혁신기술개발 | (R&D) | 16,643 | 18,180 | 18,708 | 18,708 | 528 | 2.9","16,643 | 18,180 | 18,708 | 18,708 | 528 | 2.9",6,6열B-요구(1차(break)),16643.0,18180.0,,18708.0,18708.0,528.0,2.9,"- 3068 -

가. 예산총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
본예산(A)
2026년
증감
(B-A)
요구
조정(B)
(B-A)/A
스마트팜다부처 
패키지혁신기술개발
(R&D)
16,643
18,180
18,708
18,708
528
2.9
□기능별(내역사업별), 목별예산내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액
집행액
[실집",
농촌진흥청,343,지능형농업로봇핵심기반기술개발(R&D),3083,3090,True,65,False,True,67.0,"기반기술개발(R&D) | - | - | 2,950 | 2,950 | 2,950 | 순증","DASH | DASH | 2,950 | 2,950 | 2,950 | 순증",6,6열B-요구(1차(break)),,,,2950.0,2950.0,2950.0,,"- 3083 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
본예산(A)
2026년
증감
(B-A)
요구
조정(B)
(B-A)/A
지능형농업로봇핵심
기반기술개발(R&D)
-
-
2,950
2,950
2,950
순증
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
- (지능형 농업 로봇 핵심 기반기술 개발) 농작업환경 특성 및 효율적 농작업 수행을 
위한 농업로봇 핵심기반 기술 및 지능형 농작업 요소기술 개발
- (AI기반 농업용 로봇 지능형 농작업 요소기술 개발) 농업환경(논, 밭, 과수 등) 특성에 
따른 농업용 로봇을 위한 센서융합 기술, 로봇 플랫폼, 시각 지능화 기술 및 농작업자 
행동특성 모방 학습형 제어 요소기술 개발
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
[실집",
농촌진흥청,344,특용작물유래천연활성바이오소재생산및활용기술개발(R&D),3091,3097,True,67,False,True,69.0,"활성바이오소재생산 | 및활용기술개발(R&D) | - | - | 7,500 | 7,500 | 7,500 | 순증","DASH | DASH | 7,500 | 7,500 | 7,500 | 순증",6,6열B-요구(1차(break)),,,,7500.0,7500.0,7500.0,,"- 3091 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
본예산(A)
2026년
증감
(B-A)
요구
조정(B)
(B-A)/A
특용작물유래천연
활성바이오소재생산
및활용기술개발(R&D)
-
-
7,500
7,500
7,500
순증
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액
집행액
[실집",
대법원,345,등기업무전산화(정보화),3098,3118,True,73,True,True,75.0,"A | 40,557 | 33,388 | 33,388 | 34,674 | 30,951 | △2,437 | △7.3","40,557 | 33,388 | 33,388 | 34,674 | 30,951 | △2,437 | △7.3",7,7열(1차(break)),40557.0,33388.0,33388.0,34674.0,30951.0,-2437.0,-7.3,"- 3098 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
요구
조정(B)
(B-A)/
A
등기업무전산화
40,557
33,388
33,388
34,674
30,951
△2,437
△7.3
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
2024
2025(’25.7월말)
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액
집행액",
대법원,346,사법업무 전산화(정보화),3119,3145,True,71,False,True,73.0,"A | 48,598 | 72,740 | 112,938 | 82,846 | 10,106 | 13.9","48,598 | 72,740 | 112,938 | 82,846 | 10,106 | 13.9",6,6열B-요구(1차(break)),48598.0,72740.0,,112938.0,82846.0,10106.0,13.9,"- 3119 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
본예산(A)
2026년
증감
(B-A)
요구
조정(B)
(B-A)/
A
사법업무전산화
48,598
72,740
112,938
82,846
10,106
13.9
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
2024
2025(’25.7월말)
2026
예산
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산
현액
집행액
[실집
행액]",
문화체육관광부,347,4차산업혁명대비 국어빅데이터 구축,3146,3154,True,63,True,True,65.0,"국어빅데이터 구축 | 12,768 | 12,444 | 12,444 | 13,400 | 13,400 | 956 | 7.7","12,768 | 12,444 | 12,444 | 13,400 | 13,400 | 956 | 7.7",7,7열(1차(break)),12768.0,12444.0,12444.0,13400.0,13400.0,956.0,7.7,"- 3146 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
4차산업혁명대비 
국어빅데이터 구축
12,768
12,444
12,444
13,400
13,400
956
7.7
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산
현액",
문화체육관광부,348,AI기반 관광 혁신 기술개발(R&D),3155,3160,True,65,True,True,67.0,"기술개발(R&D) | - | - | - | 3,750 | 3,750 | 3,750 | 순증","DASH | DASH | DASH | 3,750 | 3,750 | 3,750 | 순증",7,7열(1차(break)),,,,3750.0,3750.0,3750.0,,"- 3155 -

가. 지출계획 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 계획
2026년
증감
(B-A)
본예산
추경·수정
(A)
요구안
본예산(B)
(B-A)/A
AI 기반 관광 혁신
기술개발(R&D)
-
-
-
3,750
3,750
3,750
순증
□기능별(내역사업별) 계획 내역
(단위: 백만원)
2024
2025
2026
계획
계획액
(추경)
계획
현액
집행액
이월액
불용액
계획액
(추경)
계획",
문화체육관광부,349,개인운동기록 활용 기술개발(R&D),3161,3165,True,68,True,True,70.0,"활용 기술 | 개발(R&D) | - | - | - | 5,725 | 5,725 | 5,725 | 순증","DASH | DASH | DASH | 5,725 | 5,725 | 5,725 | 순증",7,7열(1차(break)),,,,5725.0,5725.0,5725.0,,"- 3161 -

가. 지출계획 총괄표   
(단위: 백만원, %)
사업명
2024년
결산
2025년 계획
2026년
증감
(B-A)
본예산
추경·수정
(A)
요구안
본예산(B)
(B-A)/A
개인운동기록
활용 기술 
개발(R&D)
-
-
-
5,725
5,725
5,725
순증
□기능별(내역사업별), 목별 계획 내역
(단위: 백만원)
2024
2025
2026
계획
계획액
(추경)
계획
현액
집행액
이월액
불용액
계획액
(추경)",
문화체육관광부,350,국학진흥 정책기반 조성,3166,3173,True,76,True,True,78.0,"국학진흥 | 정책기반 조성 | 13,853 | 12,812 | 12,812 | 11,531 | 11,702 | △1,110 | △8.7","13,853 | 12,812 | 12,812 | 11,531 | 11,702 | △1,110 | △8.7",7,7열(1차(break)),13853.0,12812.0,12812.0,11531.0,11702.0,-1110.0,-8.7,"- 3166 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
국학진흥 
정책기반 조성
13,853
12,812
12,812
11,531
11,702
△1,110
△8.7
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산
현액",
문화체육관광부,351,문화공간 AX 전환을 위한 차세대 Culture Tech 기술개발(R&D),3174,3178,True,72,True,True,74.0,"전환을 위한 | 차세대 Culture | Tech | 기술개발(R&D) | - | - | - | 5,200 | 5,200 | 5,200 | 순증","DASH | DASH | DASH | 5,200 | 5,200 | 5,200 | 순증",7,7열(1차(break)),,,,5200.0,5200.0,5200.0,,"- 3174 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
문화공간 AX
전환을 위한 
차세대 Culture
Tech
기술개발(R&D)
-
-
-
5,200
5,200
5,200
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액",
문화체육관광부,352,문화기술 전문인력양성(R&D),3179,3184,True,61,True,True,63.0,"양성(R&D) | - | 7,044 | 7,044 | 7,050 | 6,900 | △144 | △2.0","DASH | 7,044 | 7,044 | 7,050 | 6,900 | △144 | △2.0",7,7열(1차(break)),,7044.0,7044.0,7050.0,6900.0,-144.0,-2.0,"사업시행주체
한국콘텐츠진흥원
가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
문화기술전문인력
양성(R&D)
-
7,044
7,044
7,050
6,900
△144
△2.0
- 3179 -

□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)",
문화체육관광부,353,문화예술 온톨로지 기반 LLM연계 기술개발(R&D),3185,3189,True,67,True,True,69.0,"문화예술 | 온톨로지 기반 | LLM연계 | 기술개발(R&D) | - | - | - | 1,750 | 1,750 | 1,750 | 순증","DASH | DASH | DASH | 1,750 | 1,750 | 1,750 | 순증",7,7열(1차(break)),,,,1750.0,1750.0,1750.0,,"- 3185 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
문화예술 
온톨로지 기반 
LLM연계 
기술개발(R&D)
-
-
-
1,750
1,750
1,750
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)",
